爬取时间,作品名,作品ID,作品链接,评论者ID,评论者主页,短评内容,短评发布时间,星级评分数,短评有用数
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,平克弗洛伊德,https://www.douban.com/people/73913563/,"
            
                女主下棋很多时候的眼神与表情让人奇怪和出戏

ps：看了一些评论，很多女性女权主义者表现出的虚张声势，如果自身强大，你们不需要这些东西。
        ","
                    2020-11-08
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Mignon,https://www.douban.com/people/cowgirlfanny/,"
            
                幸好全程没有落入俗套的爽剧。没有男朋友只有后宫的女王～
        ","
                    2020-11-06
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,MR.Charles,https://www.douban.com/people/106347535/,"
            
                非常流畅的剧集作品，像一本长篇小说，打开后就迫不及待想要读完。剧情平滑，未有太多起伏，但是棋盘上却拍出一场场无声的战争。无论观众是否懂得国际象棋规则，依然能感受到剑拔弩张。本剧非真实故事的优势，或许是抛开很多传记片中，对人物自身挣扎和某个具体事件的反复。不过这也导致剧情走向和结尾的HE过于理想化，全剧收尾部分略显累赘。（PS 安雅·泰勒-乔伊真的太有灵性。
        ","
                    2020-11-04
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,be＋,https://www.douban.com/people/48983075/,"
            
                好像也就马马虎虎吧……
        ","
                    2020-11-09
                ",3,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,饭夫斯基,https://www.douban.com/people/kame-sho/,"
            
                爽是真爽，但是我总有种人物其实不饱满的感觉，他们是模糊的，或者不够复杂圆滑的
        ","
                    2020-11-08
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,oso,https://www.douban.com/people/125145232/,"
            
                到底为什么不还十美元啊
        ","
                    2020-11-02
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,#Mallory#,https://www.douban.com/people/mallory/,"
            
                简直是小甜饼式爽剧，最后和管理员合影照片简直不能再俗了，啊啊啊啊啊，但我还是一口气看完了！！！
        ","
                    2020-10-31
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,水包酱,https://www.douban.com/people/43087284/,"
            
                最后一集美国人学会play as a team以后就一举战胜苏联队实在有点太美利坚式cheesy  不得不减星 不过剧情全程流畅不拖沓 没有让人想快按进的故事线 情感克制中显细腻 服装道化配乐摄影在一众网飞剧中也无疑属上乘 Anya Taylor-Joy的脸太经得起镜头考验 越怼得近拍越美 和贝斯哈蒙一样也可以说是老天赏饭吃了
        ","
                    2020-10-30
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,本初老儿,https://www.douban.com/people/alacrity516/,"
            
                过瘾！尤其是一屋子后宫那里看得我口水都流下来了！话说桑斯特那小身板看得我真的是很抓心挠肝的啊！
        ","
                    2020-11-08
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,火锅,https://www.douban.com/people/Jensen4ever/,"
            
                虽然剧情cliche但最后一集的煽情处我都激情落泪了 尤其地下室贴满简报的墙那里 喜欢女主小时候 托马斯这个娃娃脸胡子好违和哈哈哈哈
        ","
                    2020-10-31
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,饮歌,https://www.douban.com/people/35790692/,"
            
                一天看完，非常爽！安雅.泰勒-乔伊，我愿意为你变直！
        ","
                    2020-10-25
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,eipoz,https://www.douban.com/people/48944601/,"
            
                这让我想起了我的爸爸。
        ","
                    2020-11-12
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,毛香菇,https://www.douban.com/people/xiaomao58/,"
            
                养母去世之后，难看了几集，后两集又给拉回来了。可以一口气看完的爽剧。人人真的都爱天才。
        ","
                    2020-10-26
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,捏包包,https://www.douban.com/people/2213337/,"
            
                还以为是传记。原来并不是。现实不可能有这么爽
        ","
                    2020-11-08
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,吴松张,https://www.douban.com/people/wusiyi/,"
            
                题材上这样的女主剧越多越好，剧情上女主通关太简单了，天才之间的较量不应该还是天赋压制，友谊的互助不够份量，个体的坚韧应该更强烈些。
        ","
                    2020-11-05
                ",3,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,理,https://www.douban.com/people/175482092/,"
            
                女主的脸实在完美，皮肤好的让人嫉妒。一直担心孤儿院虐童，地下老头炼铜，后爹变态...随后发现都没有..这简直太好了。是一个纯粹的，从路人到巅峰的练级故事。
        ","
                    2020-10-29
                ",4,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,ZimmerMint,https://www.douban.com/people/84828143/,"
            
                太好看了！最后一集异国重逢初恋加成长好友大集合，没有过多的鸡汤但是有生活的真实感动。和公园老爷爷们下棋真的是个不能更好的结局。
        ","
                    2020-10-27
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,小溪笑嘻嘻,https://www.douban.com/people/ravinenoravine/,"
            
                第五集开始写得好好！当男人仰视女人，当女人变成超我…感觉导演把能用的花哨镜头全用上了。Shepel的剪报能够让人哭死…对这种真挚的守护毫无抵抗力
        ","
                    2020-11-02
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,影中世界,https://www.douban.com/people/85324202/,"
            
                虽然是爽剧，但女主也并非一帆风顺，最终的胜利也有朋友们的助攻，当然最主要还是靠着自身的实力。都说天才是孤独的，但是身边能有一群志同道合的朋友，没事的时候互相切磋，真的是一件很开心的事，全剧最喜欢的桥段就是女主和本尼等好友在狭小的地下室认真的下着象棋，比单纯的放纵喝酒好看多了。
        ","
                    2020-11-05
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Dita,https://www.douban.com/people/nicate/,"
            
                爽就完了
        ","
                    2020-11-08
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,罗勒,https://www.douban.com/people/ivp/,"
            
                最后一集的部分片段不是很欣赏，其他都太好了！穿最漂亮的裙子，下最有攻击性的棋。
        ","
                    2020-10-28
                ",5,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,王俊俊,https://www.douban.com/people/57604339/,"
            
                唉。。。。。。。。。。。。。。。
        ","
                    2020-10-26
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,浑浑噩噩,https://www.douban.com/people/50210563/,"
            
                前五集很爽，后两集一般般，可能是我分开看吧
                
                
        ","
                    2020-11-08
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Aray,https://www.douban.com/people/kingszar/,"
            
                看到女主赛后如干部下乡一般到群众中去，我第一反应是她为什么没戴口罩。#PTSD#
        ","
                    2020-11-08
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Murk,https://www.douban.com/people/Murk/,"
            
                虚高的打分，披着政治正确外衣的追逐热点骨子里还是贩卖美颜的一个第一滴血（or指挥官）一样的片子，不过是把主角从男换成女而已，处处迎合庸众热点，充满了精明的商业算计。要说这个题材，真的不如一盘没有下完的棋和棋王....
        ","
                    2020-11-03
                ",3,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,嗝,https://www.douban.com/people/globalnews/,"
            
                原来丑男友就是达力表哥😆😆😆
        ","
                    2020-10-25
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,安先生,https://www.douban.com/people/Andropo/,"
            
                故事简单，道化服配合音乐以及时代背景显得高级
        ","
                    2020-11-01
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,summer,https://www.douban.com/people/mengmeng198766/,"
            
                大部分剧情可以1.5倍速看，最后一集可太棒了；
全剧最有魅力的高光时刻都是Beth幻想屋顶棋局时，童年阴影的受挫心灵曾以为靠着药物才能达到的想象力，在身边亲爱的人们围绕之后信心倍增认可了自己；
走出童年阴影的部分太太太粗略了，很不够，明明有那么多时间讲的；
天才难得，被爱着的天才、可以自省的天才寥寥无几。
        ","
                    2020-11-10
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,睿蕊,https://www.douban.com/people/1978997/,"
            
                It’s just all right. 确实相当玛丽苏 有貌才财的女主 周围男性资源全聚拢伺候 well... 女权大旗早晚得让那些大声疾呼的人扛烂
        ","
                    2020-11-10
                ",3,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Spike,https://www.douban.com/people/zhouaihaha/,"
            
                行云流水，一天时间一口气看完，佳作
        ","
                    2020-10-25
                ",5,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,比多,https://www.douban.com/people/yangui/,"
            
                剧本故事不错，但演员和导演的功劳似乎更大，绷住了节奏。
        ","
                    2020-11-05
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,saturdaylou,https://www.douban.com/people/lea_x/,"
            
                后面几集太cliche看得略尴尬 anya tylor joy好像海德薇（睁开了眼睛的）啊！！
        ","
                    2020-11-09
                ",,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,逻南,https://www.douban.com/people/Janddie/,"
            
                故事内核实在太单薄了，里面的角色全都很纸片化，完全没有情感深度…评论里竟然还有人拿这部跟《我的天才女友》比…根本天差地别好么…
        ","
                    2020-11-08
                ",2,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,人土土,https://www.douban.com/people/kakaellen/,"
            
                三星半。就是个爽剧。桑总和女主真的配一脸。老师的剪报和后宫天团真的好哭，好暖心。然后事实证明闺蜜是最靠谱的。
        ","
                    2020-11-07
                ",3,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,咦～～～,https://www.douban.com/people/76654952/,"
            
                不是一帆风顺的人生，但总可以靠自己的努力，周围的朋友，得到最好的结局
        ","
                    2020-10-31
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,花栗鼠,https://www.douban.com/people/213104473/,"
            
                三集弃，尽管你们满屏嚎叫这是大女主爽剧。然而在我眼里并无爽点，剧情古井无波无悬念。||好吧我又来了，把剩下的看完了，结论：平平无奇。虽然抨击国产，但延禧攻略可比这爽多了。这个短剧更像是文艺片，甚至压缩成电影都可。什么是爽，峰回路转才叫爽。最后一集最后20分钟才稍稍有那么点感觉。网友嚎叫爽，大概只是因为主角是女人，且在男人的世界里开挂，也不管啥剧情，桌子一拍，爽！
        ","
                    2020-11-07
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,朱朱朱古力♥,https://www.douban.com/people/Jessica_Nangong/,"
            
                这才是真正的大女主爽剧！
        ","
                    2020-11-02
                ",,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,狗奶油美乐蒂ひ,https://www.douban.com/people/anchordive/,"
            
                2倍速可以。最后一集气突苏了我终于回到了1.25倍速。虽然卢比扬卡也拍得很好孝但瑞思拜。
        ","
                    2020-11-10
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,许亿,https://www.douban.com/people/1017956/,"
            
                忽然发现，享受纯粹的事情是一种奢侈。这个剧，很好的诠释什么叫做不被莫名其妙的事情干扰，包括政治正确，直来直往，所向披靡的追求，而且锲而不舍。
        ","
                    2020-10-29
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,眠去,https://www.douban.com/people/rebekah/,"
            
                Anya太棒了，她也太会挑戏了
        ","
                    2020-10-29
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,风雨暗花,https://www.douban.com/people/fengyuanhua/,"
            
                天才终于获得了内心的平静与快乐。女主角选得太好了，96年的小妹妹，又美又酷又飒又灵~
        ","
                    2020-11-02
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,夜潇狂,https://www.douban.com/people/57833598/,"
            
                这女王一路打怪升级开后宫的剧情也太爽了，女主更是直接锁定年度女神宝座，从长相到仪态到穿搭都很无敌，欧美好久没有出过这样的新生代女演员了吧，加一星。
        ","
                    2020-11-09
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,朩朩朩成森,https://www.douban.com/people/yangouxiehuihui/,"
            
                很喜欢运镜和剪辑
        ","
                    2020-11-03
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,||||||||||||,https://www.douban.com/people/smallvictories/,"
            
                真棒👍每个女性角色都很棒！包括开篇自杀的妈妈。推荐给每个有才华的女生。认清自己的才华然后用一生把它发扬光大。
        ","
                    2020-10-31
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,小狐狸的慢灵魂,https://www.douban.com/people/14040750/,"
            
                着重看第一集，教科书般的开场，孤儿少女与年迈校工在地下室的棋盘前相遇，这个开场我就可以看下去，「镇静剂」上瘾这个是拿当时美国法律的纰漏给了少女剧作上一个「时代缺陷」的「瘾」，也是嗑药之后才有的天花板棋盘对弈的幻像，处理得聪明漂亮，她的天才与缺憾在第一集就说得明明白白，再次：教科书般的开场。可惜，在人物的挖掘上偏浅，之后的轨迹逐渐平庸，是非常白开水的体验感，直到哈蒙回到孤儿院的地下室，看到校工拼贴在墙壁的报纸板，这就很动人，一个隐忍的不善言辞的守护者形象立得稳稳当当。其实我总会想他们该碰一面，包括看《大地惊雷》也想着老战友该碰一面，可往往编剧的处理是「不碰面」，很难写的，大概率是苦情戏，没啥意义，念念不忘也没回响才是现实，被遗忘是不丢人的，世界太大，她总会遇到更好的不是么？
        ","
                    2020-10-30
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,胡椒五菇,https://www.douban.com/people/hujiaowugu/,"
            
                短短7集，道尽人间冷暖。即使是天才，也有必须经历的痛苦。
        ","
                    2020-11-01
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Mr. L,https://www.douban.com/people/leyil/,"
            
                天才出于勤奋，为什么看不到Harmon的努力呢。说起来很久没有下过棋了呢。
        ","
                    2020-11-08
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,小J²,https://www.douban.com/people/37483485/,"
            
                制作精良，情绪克制，精品爽剧。
        ","
                    2020-10-30
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,素衣染天香,https://www.douban.com/people/lolita99/,"
            
                好看。女主爽文！就是看了第一集就想看下去停不下来那种。我不会棋类游戏，就会下个跳棋，五子棋之类的。还是很渣那种。可是完全不妨碍看这剧。女主这么一个天才式的自我救赎和成长之路是普通人没有办法体会到的。但她那些情感上遇到的难题。却是全人类都共有的。而最后一集她重回孤儿院地下室那里。我也哭了。
        ","
                    2020-11-09
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,一个短篇,https://www.douban.com/people/123294265/,"
            
                3.5，爽剧换个性别就满足了?
        ","
                    2020-11-03
                ",3,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,nocturnedxx,https://www.douban.com/people/nocturnedxx/,"
            
                最后一个镜头落在了和街头的俄国老人下棋，不美国又很合理
        ","
                    2020-11-01
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,善良虎,https://www.douban.com/people/72576980/,"
            
                哦吼～终于盼到爽剧啦ʕ •ᴥ•ʔ
        ","
                    2020-11-02
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Ciciaego,https://www.douban.com/people/missmici/,"
            
                Anya Taylor这个带点儿邪气的人间小精灵怎么还不红！
        ","
                    2020-10-28
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,metaphor17,https://www.douban.com/people/metaphor17/,"
            
                总体上是好看的
        ","
                    2020-11-08
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,思无邪斋,https://www.douban.com/people/4534037/,"
            
                看得很爽，不过看完之后有种，美版魏璎珞的感觉，女生要想成功所要经历的suffering应该比这个还要更多吧，虽然女主已经很惨了，但是现实中，女性要获得如此之大的成就，付出的代价会更大，这才是人生呀。
        ","
                    2020-11-11
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,慕鸿,https://www.douban.com/people/lingchenmorning/,"
            
                好看！太牛了这剧，简直是文学！女主角不得了，前途无可限量
        ","
                    2020-10-31
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,今 敏,https://www.douban.com/people/Arthur.K/,"
            
                虽然很平 胜负也足够弱化 但是即使不懂也不会让你看不下去 还是挺难得的 第六集的“堕落”和第七集的“觉醒”都有些刻意 要是真的说一点好的可能只有那个“我还欠他十美金”的地方是真的意难平 我也只有在这里感受到了真正的爱 摄影还挺值得国内大部分团队学习的 前面一直很规整 只有最后一幕用了一个娄烨式手持 印象蛮深刻的 最后 很喜欢女主 看预告片我还以为是CG做的 真·建模脸
        ","
                    2020-10-25
                ",3,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,路米內,https://www.douban.com/people/31301735/,"
            
                头三集最带劲儿
        ","
                    2020-10-30
                ",3,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,随心听,https://www.douban.com/people/hw0827/,"
            
                这不是高级玛丽苏吗…好想体验一下当天才的感觉。总觉得女主角很像滕丽名。
        ","
                    2020-11-03
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,picnic,https://www.douban.com/people/picnicskins/,"
            
                女主气质挺特别的
        ","
                    2020-11-09
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,PageChen,https://www.douban.com/people/touchwonderful/,"
            
                女王拥有整个chess男团！！！靠天赋和热爱打江山，与过去和解，黑人姐们儿和夏贝尔先生好感人~
        ","
                    2020-11-04
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,红拂奔不奔,https://www.douban.com/people/121468614/,"
            
                天赋是她的安全区，借此就可以轻松碾压所有障碍，化解所有危机
        ","
                    2020-11-08
                ",2,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Tristan,https://www.douban.com/people/3006385/,"
            
                精致利落，高潮迭起。
        ","
                    2020-11-01
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,crystal53451,https://www.douban.com/people/crystal53451/,"
            
                被这部剧小小刷屏了，昨天一晚当爽剧看完了，从肯道尔山地影展的《她们》、到叶嘉莹纪录片《掬水月在手》，再到这部虚构小说中的天才少女成长为国际象棋世界冠军，一周get到更多女性力量。前阶段刚看过本剧女主演的古装剧爱玛，这部也算冷战时期的时代剧，演技比预期的好。电视剧似乎还是额外营造了更多浪漫效果，翻了几页小说原著似乎没过多强调感情线，感情线只是作为女主逐步长大的一部分。女主的真爱只有一个——国际象棋，爱下棋，爱研究棋，无关政治、无关宗教、无关性别。
        ","
                    2020-10-26
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,zzy花岗岩,https://www.douban.com/people/3718831/,"
            
                安雅这小妞演技真不错~
        ","
                    2020-11-05
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,光与影,https://www.douban.com/people/yookoarlin/,"
            
                鸡血，熬过第一集，豁然开朗
        ","
                    2020-11-05
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,哈库拉玛塔塔,https://www.douban.com/people/elvawang/,"
            
                2020-49.导演弗兰克与编剧斯科特一起创造了这部 Netflix 限定剧，他们希望用充沛的剧集空间来填补小说所省略的历史和主题。

""如果你把它排成电影，它可能就会「沦为」一部「体育电影」：在观影过程中，观众们唯一在乎的，是她会不会打败那个俄罗斯人。但是，这不是原著的真正主题。对我来说，这是一个关于天赋的痛苦和代价的故事。”导演弗兰克表示。
        ","
                    2020-10-30
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,身是客,https://www.douban.com/people/shenshike/,"
            
                掃地僧挖掘天才少女棋手，成為團寵，一路升級打怪，扳倒老大哥的爽片。
        ","
                    2020-10-28
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,雅斯科罗宁,https://www.douban.com/people/A-KuMa/,"
            
                大概是因为 大女主+开挂爽剧，服化道很好，演员极富魅力，剧情以及人物的设定比较传统，中规中矩，评分我觉得略微过誉。这是一部虚构小说改编的，所以探讨天才的代价，天才的困惑——童年的创伤？药物酒精成瘾？已经看太多了，整体创作基调会偏向大众的想象。剧情塞了很多东西，冷战背景，人生选择，女性立场等等，人物刻画有些浮于表面，另外不太喜欢最后以HE突破自我、走向巅峰、万众簇拥的戏码，强行发挂，一点都不酷，俗气。国象的题材，让我想起以前学棋比赛的时光了... 四星吧。
        ","
                    2020-11-11
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,去远行_0214,https://www.douban.com/people/loums1028/,"
            
                爱不起来，不知道是不是这种天才人设代入感太差了，主流评价的爽，为啥我竟看出了一丝刻意，看了三集中途n次走神，放弃
        ","
                    2020-11-07
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,乌苏拉,https://www.douban.com/people/48839547/,"
            
                没有扩大悲惨出身和家庭创伤，没有狗血恋情。天才幸运地遇到了一群善意帮助她的人，包括那些被她打败的男孩子们，一次次从失败中站起来，很好看的成长故事。
        ","
                    2020-11-03
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,NBCS,https://www.douban.com/people/53172476/,"
            
                太精彩了！
        ","
                    2020-10-28
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,W I l l,https://www.douban.com/people/wuluoyi/,"
            
                很开心的爽
        ","
                    2020-11-08
                ",5,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,德吉,https://www.douban.com/people/liusashmily/,"
            
                2020-11-06 @849 kiehl
        ","
                    2020-11-07
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,姚瑶,https://www.douban.com/people/yaoyaovagrancy/,"
            
                怀念了一下小时候抱着小棋盘、守着体育频道看国际赛事转播的日子。输给天才这件事，好像不算什么，但又好像是最苦痛的打击，因为不可能反击。
西方审美里，红发是很丑的，象征着暴躁，不祥，邪恶，丑陋，对红发的的讨厌基本算得上歧视了。但是文艺作品里，又常常出现“红发+小鹿眼”这种标配的女主，象征古怪，独特，拥有特异的魅力。而主流审美里人人都想要的金发碧眼呢，在大多数文艺作品里都象征着无脑、浮夸、没有灵魂。
所以，这就是文艺作品最最基础的功能了吧，让主流审美靠边站，让“畸零人”发光。
        ","
                    2020-10-28
                ",5,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,安第斯山民瞅瞅,https://www.douban.com/people/m-chow-chow/,"
            
                大女主爽剧。时常想成为一个天才，哪怕是怪胎也可以。虽然这样被社会接受起来会比较困难，但远远比作为一个普通人寻求社会的接纳来得容易。因为天才怪胎不屑于世俗的接纳，他们最后至少还有才华，甚至因此得到爱，而普通人什么都没有。我有点难过，而我无能为力。
        ","
                    2020-11-02
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Creep_,https://www.douban.com/people/Creep_/,"
            
                vans queen😂
        ","
                    2020-10-31
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,比如,https://www.douban.com/people/a1b2c32046/,"
            
                7.5吧 主要是真的很需要这样的励志鸡血剧 更喜欢孤儿院的戏份 女主冷漠怪异直接 长大后的背景男里 最好是那个记者了吧
        ","
                    2020-10-29
                ",4,0
